seq_name	lmbda	rate_bpp	n_pixels	psnr_db	dec_time_arm_sec	dec_time_ups_sec	dec_time_syn_sec	dec_time_warp_sec	dec_time_bpred_sec	dec_time_all_sec
kodim23	0.0001	0.6949869791666666	393216	41.960965355033615	0.065713	0.0101676	0.12362	0.0	0.0	0.220326
kodim23	0.0004	0.3720296223958333	393216	39.161615544948496	0.0613375	0.011362	0.177152	0.0	0.0	0.273593
kodim23	0.001	0.248046875	393216	37.18461806481472	0.0374385	0.00892327	0.113517	0.0	0.0	0.182409
kodim23	0.004	0.12666829427083334	393216	33.93192207159148	0.0140558	0.00813673	0.111747	0.0	0.0	0.152804
kodim23	0.02	0.053059895833333336	393216	29.78293797436638	0.00642366	0.00847275	0.0203062	0.0	0.0	0.0673814
kodim24	0.0001	1.7670694986979167	393216	41.17928671544517	0.091438	0.0101545	0.122025	0.0	0.0	0.248402
kodim24	0.0004	1.0593668619791667	393216	36.721251762244236	0.105149	0.0106543	0.179459	0.0	0.0	0.320335
kodim24	0.001	0.6946818033854166	393216	33.61249741066611	0.0673805	0.00894738	0.111853	0.0	0.0	0.213149
kodim24	0.004	0.32861328125	393216	29.32247954285705	0.036565	0.00822903	0.100651	0.0	0.0	0.164848
kodim24	0.02	0.11348470052083333	393216	24.796441106903334	0.00867738	0.00682595	0.0206377	0.0	0.0	0.0573715
