seq_name	lmbda	rate_bpp	n_pixels	psnr_db
kodim01	0.0001	2.3194173177083335	393216	40.7095050819391
kodim01	0.0004	1.4458821614583333	393216	35.8462659149779
kodim01	0.001	0.979248046875	393216	32.487101319462354
kodim01	0.004	0.3671875	393216	27.479377541894642
kodim01	0.02	0.117431640625	393216	24.05428037707965
kodim02	0.0001	1.2933756510416667	393216	40.941559587657885
kodim02	0.0004	0.588134765625	393216	36.789241959794836
kodim02	0.001	0.313720703125	393216	34.0169561624616
kodim02	0.004	0.11018880208333333	393216	30.86514454839774
kodim02	0.02	0.048909505208333336	393216	28.286958659340637
kodim03	0.0001	0.8893229166666666	393216	42.389854804434634
kodim03	0.0004	0.4965006510416667	393216	38.893967212089706
kodim03	0.001	0.2948404947916667	393216	35.83847687585197
kodim03	0.004	0.13972981770833334	393216	32.79708294988226
kodim03	0.02	0.061442057291666664	393216	29.30564032435026
kodim04	0.0001	1.3814290364583333	393216	40.96869030587936
kodim04	0.0004	0.6431477864583334	393216	36.41667555477996
kodim04	0.001	0.3653157552083333	393216	33.871777636513556
kodim04	0.004	0.15836588541666666	393216	31.06218473348381
kodim04	0.02	0.060709635416666664	393216	27.69328219102034
kodim05	0.0001	2.2796223958333335	393216	40.69929724589299
kodim05	0.0004	1.4866536458333333	393216	35.9101920773991
kodim05	0.001	1.02001953125	393216	32.65691717079699
kodim05	0.004	0.4977213541666667	393216	27.98054788656811
kodim05	0.02	0.19523111979166666	393216	23.809893710630252
kodim06	0.0001	1.8155924479166667	393216	41.14179207160062
kodim06	0.0004	1.1070963541666667	393216	36.44064384745724
kodim06	0.001	0.7464192708333334	393216	33.30192610750683
kodim06	0.004	0.303955078125	393216	28.572028555728743
kodim06	0.02	0.08984375	393216	24.708538862409277
kodim07	0.0001	1.0391438802083333	393216	41.989691144782796
kodim07	0.0004	0.6129557291666666	393216	38.52212947995
kodim07	0.001	0.4092610677083333	393216	35.79806280487546
kodim07	0.004	0.218994140625	393216	32.11459396499836
kodim07	0.02	0.097900390625	393216	27.841714680536334
kodim08	0.0001	2.4150390625	393216	40.23768000172895
kodim08	0.0004	1.4959309895833333	393216	35.58761751650693
kodim08	0.001	1.0533040364583333	393216	32.51364734910503
kodim08	0.004	0.5704752604166666	393216	27.92037268879143
kodim08	0.02	0.21248372395833334	393216	23.52226185645747
kodim09	0.0001	0.989013671875	393216	40.727188093118656
kodim09	0.0004	0.5443522135416666	393216	37.920367357503906
kodim09	0.001	0.3507486979166667	393216	35.53070281251505
kodim09	0.004	0.17374674479166666	393216	32.1808743256068
kodim09	0.02	0.07234700520833333	393216	28.275424096002784
kodim10	0.0001	1.0276692708333333	393216	40.70173748606639
kodim10	0.0004	0.5586751302083334	393216	37.55996093155959
kodim10	0.001	0.3321126302083333	393216	35.08476838514377
kodim10	0.004	0.16805013020833334	393216	31.916117612272494
kodim10	0.02	0.07307942708333333	393216	28.111512473935655
kodim11	0.0001	1.739990234375	393216	41.02133337893663
kodim11	0.0004	0.9956868489583334	393216	36.45714156787292
kodim11	0.001	0.5985514322916666	393216	33.2532850498252
kodim11	0.004	0.2527669270833333	393216	29.30945279746335
kodim11	0.02	0.08308919270833333	393216	25.691834231247785
kodim12	0.0001	1.11767578125	393216	41.46658533624779
kodim12	0.0004	0.583740234375	393216	37.355458345771595
kodim12	0.001	0.32373046875	393216	34.8012367538907
kodim12	0.004	0.11181640625	393216	31.31177736573395
kodim12	0.02	0.058756510416666664	393216	29.131602878326532
kodim13	0.0001	3.1039225260416665	393216	39.9763294580995
kodim13	0.0004	2.0354817708333335	393216	35.07054980031194
kodim13	0.001	1.44189453125	393216	31.61034232995252
kodim13	0.004	0.5929361979166666	393216	26.146397686384653
kodim13	0.02	0.18929036458333334	393216	22.28638040465269
kodim14	0.0001	2.1268717447916665	393216	40.68982471267492
kodim14	0.0004	1.2762044270833333	393216	35.90196853979268
kodim14	0.001	0.7777506510416666	393216	32.54893772804161
kodim14	0.004	0.3443196614583333	393216	28.61148426734188
kodim14	0.02	0.11189778645833333	393216	24.45371002257478
kodim15	0.0001	1.2919108072916667	393216	41.42934632591863
kodim15	0.0004	0.62646484375	393216	36.98025948537425
kodim15	0.001	0.376220703125	393216	34.51588256671934
kodim15	0.004	0.15250651041666666	393216	31.204030161283377
kodim15	0.02	0.06827799479166667	393216	28.094486166500026
kodim16	0.0001	1.3345540364583333	393216	41.64983069339013
kodim16	0.0004	0.7693684895833334	393216	37.16261836897144
kodim16	0.001	0.445068359375	393216	34.16601396919968
kodim16	0.004	0.17138671875	393216	30.261833706598086
kodim16	0.02	0.056966145833333336	393216	27.109585155778756
kodim17	0.0001	1.2318522135416667	393216	40.862478181254374
kodim17	0.0004	0.6748046875	393216	37.28016699814147
kodim17	0.001	0.4408365885416667	393216	34.85951372610778
kodim17	0.004	0.203125	393216	31.292701889704844
kodim17	0.02	0.083984375	393216	27.259562985693467
kodim18	0.0001	2.2271321614583335	393216	39.96192734127717
kodim18	0.0004	1.229248046875	393216	35.31522058404936
kodim18	0.001	0.810302734375	393216	32.58692887491977
