seq_name	lmbda	rate_bpp	n_pixels	psnr_db
B-BQTerrace_1920x1080_50p_yuv420_8b	0.0001	1.1162307098765432	2073600	40.86584789377925
B-BQTerrace_1920x1080_50p_yuv420_8b	0.0004	0.5582831790123457	2073600	37.26902987194632
B-BQTerrace_1920x1080_50p_yuv420_8b	0.001	0.32783564814814814	2073600	35.19174412673959
B-BQTerrace_1920x1080_50p_yuv420_8b	0.004	0.16626157407407408	2073600	31.702886239058024
B-BQTerrace_1920x1080_50p_yuv420_8b	0.02	0.06251157407407408	2073600	27.813420979249464
B-BasketballDrive_1920x1080_50p_yuv420_8b	0.0001	0.3438695987654321	2073600	41.56210860267774
B-BasketballDrive_1920x1080_50p_yuv420_8b	0.0004	0.16019675925925925	2073600	39.790653769855155
B-BasketballDrive_1920x1080_50p_yuv420_8b	0.001	0.10621527777777778	2073600	38.57889102023118
B-BasketballDrive_1920x1080_50p_yuv420_8b	0.004	0.04965663580246914	2073600	36.310353072873816
B-BasketballDrive_1920x1080_50p_yuv420_8b	0.02	0.022573302469135803	2073600	33.027466648191506
B-Cactus_1920x1080_50p_yuv420_8b	0.0001	0.8229899691358025	2073600	40.22488895838763
B-Cactus_1920x1080_50p_yuv420_8b	0.0004	0.3785918209876543	2073600	37.78317197744258
B-Cactus_1920x1080_50p_yuv420_8b	0.001	0.2295949074074074	2073600	36.2063938746965
B-Cactus_1920x1080_50p_yuv420_8b	0.004	0.10302083333333334	2073600	33.33421509558413
B-Cactus_1920x1080_50p_yuv420_8b	0.02	0.038684413580246914	2073600	29.718601228333696
B-MarketPlace_1920x1080_60p_yuv420_10b	0.0001	0.489471450617284	2073600	42.29710573469249
B-MarketPlace_1920x1080_60p_yuv420_10b	0.0004	0.2257523148148148	2073600	39.90755621516303
B-MarketPlace_1920x1080_60p_yuv420_10b	0.001	0.1311226851851852	2073600	38.226473754233155
B-MarketPlace_1920x1080_60p_yuv420_10b	0.004	0.059070216049382715	2073600	35.47368891731939
B-MarketPlace_1920x1080_60p_yuv420_10b	0.02	0.02042824074074074	2073600	32.16027530019274
B-RitualDance_1920x1080_60p_yuv420_10b	0.0001	0.23345293209876544	2073600	47.48738391538785
B-RitualDance_1920x1080_60p_yuv420_10b	0.0004	0.1049807098765432	2073600	44.57018226116852
B-RitualDance_1920x1080_60p_yuv420_10b	0.001	0.07211033950617284	2073600	42.68753112331723
B-RitualDance_1920x1080_60p_yuv420_10b	0.004	0.036647376543209875	2073600	39.38954065297494
B-RitualDance_1920x1080_60p_yuv420_10b	0.02	0.015952932098765433	2073600	35.784618110790866
C-BQMall_832x480_60p_yuv420_8b	0.0001	1.046133814102564	399360	41.82280611100549
C-BQMall_832x480_60p_yuv420_8b	0.0004	0.57890625	399360	38.201683488476256
C-BQMall_832x480_60p_yuv420_8b	0.001	0.39228766025641026	399360	35.6234937842888
C-BQMall_832x480_60p_yuv420_8b	0.004	0.19701522435897437	399360	31.497692145988555
C-BQMall_832x480_60p_yuv420_8b	0.02	0.0724959935897436	399360	27.292443464391326
C-BasketballDrill_832x480_50p_yuv420_8b	0.0001	0.7732171474358974	399360	42.489002880356026
C-BasketballDrill_832x480_50p_yuv420_8b	0.0004	0.379306891025641	399360	38.99306826545207
C-BasketballDrill_832x480_50p_yuv420_8b	0.001	0.22353766025641025	399360	36.78478945708524
C-BasketballDrill_832x480_50p_yuv420_8b	0.004	0.11929086538461539	399360	34.0065173073913
C-BasketballDrill_832x480_50p_yuv420_8b	0.02	0.05198317307692308	399360	29.728287387116943
C-PartyScene_832x480_50p_yuv420_8b	0.0001	2.0740184294871793	399360	40.49704369278562
